numpar_candidates_eff,mv_incparty,mv_incpartyfor1,party_PT_wonlag1_b1,party_PMDB_wonlag1_b1,party_DEM_wonlag1_b1,party_PSDB_wonlag1_b1,population,pibpc
2.0742548,-7.7408609,5.3763418,0,0,0,1,4370,6831.5659
2.7705822,11.535898,-26.548676,0,0,0,0,6170,8774.7422
2.3003795,-51.077854,,0,0,0,0,103844,12285.846
2.6028903,,-28.565794,0,1,0,0,40063,8881.9004
1.8870811,24.461758,18.092043,0,1,0,0,8988,10055.551
1.9825652,9.3775959,,0,1,0,0,3441,40753.848
1.989928,7.1143985,,0,1,0,0,13877,7706.5122
1.987023,,,0,0,0,0,5440,7038.0845
3.1145837,-29.854982,,0,1,0,0,182808,11457.492
4.096643,,-41.339603,0,0,0,1,14397,6559.4331
1.9593443,-14.404762,,0,0,1,0,1931,6899.0513
1.9303124,19.000431,1.6582578,0,0,0,1,3836,11907.833
2.2902088,,,0,0,0,0,1850,8509.6787
1.802057,-33.142532,54.747654,0,0,0,1,27473,6849.5366
2.492976,10.230145,7.8973026,0,0,0,1,43151,12359.065
2.2859335,,-15.955916,0,1,0,0,5807,4803.1362
1.9994069,1.7221719,,0,1,0,0,28257,10515.832
1.9998283,,,0,0,0,1,18687,10151.083
2.2448699,-31.203573,,0,0,1,0,46698,8046.6099
1.8430364,,,0,0,0,0,8658,6623.3394
2.1593571,-15.155244,,0,1,0,0,4863,8043.1504
2.3295884,17.512835,,0,0,1,0,2711,5020.9067
1.9994529,,,0,0,1,0,1652,7334.4771
1.3562485,73.686859,24.178419,0,0,1,0,93845,18832.09
1,,,0,0,0,0,2289,12337.405
2.2911665,,,0,0,0,1,27171,10023.829
2.6059341,,,0,0,0,0,22584,12113.084
1.9714859,-12.026358,,0,1,0,0,1376,11065.976
2.2681911,,,0,0,0,1,21131,6940.9263
1.9348862,18.344629,,0,0,0,0,6076,7312.6841
1.7431582,,-30.298573,0,1,0,0,20113,9930.1719
2.0093,,,0,0,0,0,6891,19549.232
2.2538443,-14.745587,,0,1,0,0,6394,8735.5918
2.0801017,-14.341441,,0,0,0,1,6827,5037.5835
1.9979826,3.177753,14.382568,0,0,0,1,2682,5353.271
1.9835804,,,0,0,0,1,3801,7732.9536
3.6174309,-20.012587,,1,0,0,0,11207,4493.064
1.5730449,,-36.033237,0,0,0,0,773099,23152.637
2.9367783,14.248165,65.114151,0,0,0,0,135357,45368.281
3.1930981,14.47117,2.0442753,1,0,0,0,210841,13427.57
1.8426602,29.221117,3.7374198,0,0,1,0,3028,6783.2207
2.8431318,-43.823895,,0,0,0,1,81614,12261.263
1.9931033,,,0,0,0,0,2593,7602.4561
1,100,,0,0,0,0,1708,11986.787
1.916314,20.897436,100,0,0,0,1,1855,8895.3877
2.3105791,-5.5905461,-22.5023,0,1,0,0,44472,10538.069
3.3513482,-26.925409,-43.22467,0,0,1,0,8565,9660.8789
2.9868925,,,0,0,0,0,4251,4332.2046
1.9316506,18.810617,-23.694103,0,0,0,1,52898,12297.033
2.2631466,24.985806,16.020479,0,0,0,1,589050,29434.498
2.1217415,31.773176,-12.184231,0,0,0,1,14607,8379.1836
2.153156,15.736726,8.2577143,0,0,0,1,10689,5236.3501
2.0142789,31.199926,0.71608722,0,0,0,0,38815,11024.327
2.9397659,-18.610945,-8.7488651,0,1,0,0,33577,6797.834
2.5036683,-34.753681,,0,0,0,0,31858,6897.0317
2.9766369,-6.6597281,-19.335005,0,1,0,0,6978,8426.4814
2.0349507,,,0,1,0,0,71594,9974.9482
2.9509366,-24.392189,-53.125889,0,0,0,1,70427,42404.848
1,,,0,1,0,0,12784,8780.2627
1.9999895,-0.22632778,,1,0,0,0,14541,8824.0889
1.4011519,65.375603,52.8965,0,0,0,0,321474,4877.9517
2.8129318,-3.7717581,6.5345078,0,0,0,1,8486,6461.6079
2.4706566,,,0,0,0,0,4106,4819.0874
1.9973435,-3.6468358,-17.529213,0,0,0,1,2561,8435.4297
2.4690256,30.127945,,0,0,0,1,8100,5073.8936
3.5566616,3.7551701,1.7419696,1,0,0,0,37418,11233.585
1,-100,,0,0,0,0,24953,7819.8174
2.3746517,16.967905,-13.500667,0,0,0,1,102815,16374.548
2.8038614,7.9736443,,0,0,1,0,14323,4595.2969
3.227056,,,0,0,0,0,15311,7422.7832
1.9166325,,,0,0,0,0,5616,4635.5889
4.1064696,10.353234,15.289175,0,0,0,1,33700,6528.9409
1.994428,5.285594,20.981455,0,0,0,1,7447,8979.4063
2.679358,,-18.557705,0,0,0,0,225307,17404.934
2.8053961,,-8.1554565,0,0,1,0,264528,15455.645
1.9996655,1.2933254,,0,0,1,0,2868,14716.38
2.6935306,23.84866,-10.412085,0,0,0,1,10766,7085.2114
1.8928381,-23.793793,-29.956392,0,0,0,0,14117,7199.1333
1.9385642,,-14.993322,0,0,0,1,216914,12305.3
2.391037,7.9907508,,0,0,0,0,5463,33927.152
2.1298442,,,0,0,0,0,8002,10220.382
3.1317873,,,0,0,0,0,5929,8566.125
1.9870726,-8.0657806,,0,0,0,0,5654,8385.9072
2.894381,-25.909233,,0,0,0,1,23490,9862.7949
2.2614987,-14.248451,,0,1,0,0,23138,7706.8047
1.730049,-39.501476,,0,1,0,0,10025,5484.1284
1.9892071,-29.537184,-38.15789,0,0,0,0,13528,8155.4204
2.8064556,-4.7985792,,1,0,0,0,2867,9236.1895
2.3196161,-6.8610134,,0,0,0,0,54704,8327.459
2.5876005,20.354439,7.2492571,0,0,0,1,23749,6674.0811
2.5703845,,,0,0,1,0,5189,9626.9619
1.9966599,-4.090035,,0,0,0,0,6336,5056.9849
1.8117261,32.236576,,0,0,1,0,11342,13539.848
2.5108585,-50.708164,,0,0,0,0,102930,10526.592
2.5530345,13.265837,-2.5241494,0,0,0,1,263251,16786.852
2.121382,11.673156,18.023256,0,0,0,1,5646,6801.0317
2.0767288,13.636366,,0,0,0,1,20549,6376.2056
1.9856604,8.4979506,4.8023672,0,1,0,0,8325,6124.4204
1.972316,-55.923759,12.900218,0,0,0,0,35214,13611.103
1.7076777,-41.37405,,0,0,1,0,2670,6669.6675
1.8730489,-31.666664,,0,1,0,0,2610,3549.9993
3.5119722,,-5.8771791,0,0,0,0,9521,6234.1465
2.8346713,-8.0952377,-36.714973,0,0,0,0,1445,11257.303
5.2241192,-10.963919,,0,0,0,1,38543,5715.7285
1.9950726,,,0,0,1,0,5180,5926.8169
2.1376975,,,0,0,0,0,5398,5847.6445
1.8659245,26.805735,10.909933,0,0,0,1,65388,9057.9521
2.1355255,,,0,0,0,0,12897,7048.27
1.9126101,,,0,0,1,0,1797,9725.1709
1.9302009,,-6.1904788,0,0,0,0,2169,9513.1377
2.8382816,,3.5028934,0,1,0,0,4927,8995.9316
3.9739523,-1.6193926,19.057613,0,0,1,0,76847,6695.27
1.8979281,-27.331963,18.94021,0,0,1,0,4138,6602.9233
2.9998038,-0.60965419,-30.683445,0,0,0,0,9394,8894.3154
1.9815197,9.6573238,-0.25445223,0,0,0,0,1371,17662.363
2.123198,2.4173231,,0,1,0,0,8865,6051.5566
1.9629787,,,0,0,0,0,1432,11822.1
1.4168881,64.151703,-10.526964,0,0,0,1,12255,9160.71
1.8498263,28.492556,,0,0,0,0,9990,9006.6162
2.2184806,-21.368282,-56.880844,0,0,0,0,90714,21550.57
2.1150751,-3.5996585,9.603775,0,0,0,1,19612,13523.422
1.835151,,,0,0,0,0,7985,4122.21
1.6548662,45.66803,13.528699,0,0,0,1,39047,6365.9834
2.6976721,,,0,0,0,0,41309,8822.4209
2.4823453,-28.94747,,0,1,0,0,105051,8352.3799
2.3045955,-0.045636296,2.7391047,0,0,0,1,11107,6558.4775
2.6313443,-13.307863,-33.28537,0,0,0,1,54194,36651.414
2.0022242,0.40424764,-4.245615,0,1,0,0,17435,5842.7759
1.9485006,-16.257381,-12.302197,0,0,0,1,5339,17893.539
1.9810383,-9.7834225,,0,0,0,1,1793,6838.7544
1.9881693,7.7140212,,0,0,0,0,103722,8922.043
1.4898096,61.781555,52.094818,0,0,0,1,81280,8709.2314
1.909385,,,0,1,0,0,1940,11345.416
1.9998477,,27.880596,0,0,1,0,2311,4043.4998
1.7470636,38.049713,,0,0,1,0,3449,7712.0444
1.9998996,,,0,0,0,0,6366,5469.1455
1.9864372,,16.418652,0,0,0,1,8840,3064.7441
1.4553845,61.172474,-3.6230445,0,1,0,0,8371,6119.4282
2.8676224,14.477354,,0,0,1,0,11501,3920.2761
1.9515394,,11.246485,0,0,0,0,2894,3629.6499
1.9867207,-8.1756229,,0,0,0,1,3629,6508.4727
2.0512211,-16.88529,5.2631559,0,0,0,0,7645,3612.0305
1.9696442,,8.1740084,0,0,1,0,5830,3965.4919
1.9906625,6.8488269,11.963567,0,0,1,0,9108,7802.8887
1.9982373,2.9701948,24.350819,0,0,1,0,123353,7812.8857
2.7976816,,,0,0,1,0,5095,4806.8477
2.820251,,,0,0,1,0,28373,3063.9451
1.9938461,,-32.066833,0,0,1,0,6794,5731.7852
1.974295,,28.136461,0,0,1,0,10970,4886.6348
2.9459653,1.6284436,,0,0,1,0,14143,3087.5679
1.9504467,-15.939281,,0,0,1,0,2936,4635.7573
2.471143,10.259456,-19.720448,0,1,0,0,8314,3091.1082
1.9972998,3.676805,,0,0,0,1,10888,3203.2471
2.8129339,12.864658,-47.739853,0,0,1,0,2628,15005.503
1.9674973,,12.015965,0,1,0,0,3697,3456.6123
1.9984274,,,0,0,0,0,4731,5015.959
1.8049527,,-16.741455,0,0,0,0,4656,6324.8188
1.9636843,,,0,0,0,0,2251,7712.6436
1.9309987,18.903318,61.922371,0,0,1,0,2019,8287.9453
1.98921,,,0,0,0,0,4407,8899.333
2.3192124,,,0,0,0,0,7942,2880.1663
2.9484081,-0.50505102,-26.442612,0,0,1,0,2268,3052.8484
2.7413609,-22.833961,,0,0,0,0,6643,14481.912
1.9907905,,,0,0,0,0,3100,8576.8984
1.9037033,,-9.063446,0,0,1,0,2105,5591.6484
1.7803333,,18.680414,0,0,0,0,3973,2574.6343
2.0897055,8.2901535,,0,0,0,1,4054,4883.6465
2.3608432,,8.4656086,0,0,1,0,2264,3696.4749
1.9831595,,,0,0,0,1,1218,5808.7642
3.2184851,-30.431211,,0,0,0,0,3540,3936.9583
1.9720346,-11.908439,9.1276646,1,0,0,0,27207,5656.2188
1.9960555,,-0.64876676,0,0,1,0,9628,4588.2095
1,,,0,0,0,0,4370,4425.8965
2.7259951,,,0,0,1,0,4495,3241.521
3.9968672,-24.85465,,0,0,0,1,4069,3666.6211
1.9033608,,,0,0,1,0,7043,5513.749
1.9533223,,,0,0,0,0,1497,8390.6836
1.9882171,,,0,0,1,0,4710,4756.9185
1.9637975,-13.577557,,0,0,0,1,16537,7607.4741
2.4209089,,,0,0,1,0,5994,4569.0293
1.9980994,,19.525003,0,0,1,0,6966,4430.3247
1.9373754,,,0,0,0,0,4649,11428.303
1.9584039,,-31.023693,0,0,0,0,8800,2433.605
1.9999804,,,0,0,0,1,3824,5046.165
1.8694243,,,0,0,0,0,5323,9196.2275
1.9508613,,-8.2057114,0,1,0,0,8541,3382.9954
2.9742696,,-16.021362,0,0,1,0,19710,11066.405
1.9148058,,,0,0,0,0,2630,13069.1
1.9993742,,4.2566481,0,1,0,0,4700,4652.3882
2.3397398,,,0,0,0,0,10880,2976.6221
1.9417492,,,0,0,0,1,20715,5453.1782
2.1074612,-7.579011,,0,0,1,0,69727,8259.9043
1.9893636,-7.3120475,2.6587873,0,0,0,1,1177,5284.4233
1.9956082,-10.322433,-6.7648411,0,0,1,0,6667,3997.1995
1.9771564,,,0,0,0,0,6579,2978.8579
1.881044,25.147453,-1.3047546,0,0,1,0,3479,3888.6255
1.96,,4.0313573,0,0,0,0,2019,8735.2637
1.905218,22.304401,13.186812,0,0,1,0,3227,5510.4829
1.9999127,-0.6603092,,0,0,1,0,2535,4262.1782
1.8205539,31.39535,,0,0,0,1,3047,5681.9219
2.3321588,-16.432774,-18.058372,0,1,0,0,7934,20792.518
1.6225017,,-2.8669238,0,0,0,1,2769,2853.4817
1.8037814,32.982086,100,0,0,1,0,1217,4644.6929
1.8809865,25.153912,,0,0,0,0,3618,2504.7922
1.9562737,-14.950553,,0,0,1,0,2302,3594.9041
2.2520223,,,0,0,0,0,3776,7354.0894
3.5899315,-5.2083311,-37.87529,0,0,0,1,1831,22947.211
1.9719328,-11.930362,,0,0,1,0,3257,2751.833
2.5873318,-19.790375,,0,1,0,0,26729,12526.468
1.9787668,10.358784,,0,0,0,1,12200,4866.3354
1.9451646,16.790052,,0,0,0,0,4593,9160.9746
2.5584278,,,0,0,0,0,1917,5426.9033
3.9615295,-2.40207,,0,1,0,0,5409,
1.9858605,8.4380627,,0,0,0,0,2648,6468.0308
2.9226713,-1.0615706,-8.8990297,0,0,0,1,9407,3629.1533
1.9748193,11.291965,,0,0,1,0,5594,2856.386
2.9673178,0.97522736,-32.781456,0,0,0,0,10148,5510.376
2.4131255,22.669611,,0,0,1,0,3240,4323.3755
2.5083706,,,0,0,0,0,3323,3126.2712
1.9825828,,,0,0,0,0,2455,3325.4265
1,,,0,0,0,0,2432,5366.6348
1.4638555,60.519005,,0,0,0,0,1006,5907.1006
1.9124389,,-23.159735,0,0,1,0,187639,8103.7451
1.9258404,,,0,0,1,0,3643,4683.7979
1.8713846,-26.215897,,0,0,0,1,6068,6076.6968
1.9121435,,,0,0,0,1,39856,8208.2979
1.9999833,-0.28985739,10.664717,0,0,1,0,10171,3281.5991
1.9957535,,,0,0,1,0,4548,4287.188
2.4266703,5.7834296,,0,0,0,0,9021,17036.924
2.9087262,11.863211,,0,0,1,0,8711,26795.49
1.746743,38.07732,,0,0,0,1,5170,4324.6909
1.9325428,25.387594,0.77369511,0,1,0,0,4568,3681.2903
1.9870797,,,0,0,0,0,3371,5463.8271
1.9587666,,,0,0,0,0,4677,10186.422
1.8637972,,,0,0,1,0,4377,3281.7817
2.8625808,-6.6938787,16.556961,0,0,1,0,6135,4462.1382
1.9860717,,,0,0,1,0,2522,3738.3711
1.8655899,,,0,0,1,0,46285,6135.1802
1.9863862,,-25.044966,0,0,0,0,7832,2046.1488
1.9785669,,,0,0,0,0,3844,5449.5464
2.5789657,-28.321487,,0,0,1,0,2398,6404.5752
1.9871573,8.0392151,,0,0,0,1,3594,2822.4343
1.95789,,-9.1036434,0,0,1,0,3718,3678.8953
1.7883546,-34.401508,,0,0,0,1,1395,4879.625
2.5531111,,,0,0,0,0,2608,4400.4194
1.9897038,-7.1935773,-6.382978,0,1,0,0,5686,3225.7539
1.9935178,5.7023644,-27.59473,1,0,0,0,2589,4038.0571
2.7585142,,-31.099308,0,0,1,0,3554,6830.7178
1.9177959,,,0,0,1,0,6387,5564.8188
2.133534,,,0,1,0,0,2369,5478.5952
1.7600026,,14.954487,0,0,1,0,1904,9771.5117
1.9608191,,,0,0,1,0,4536,7025.5073
1.9139944,,,0,0,0,0,2301,3882.75
1.9723728,,3.3509703,0,0,0,0,2691,3286.5835
1.9945595,-5.2226038,,0,0,1,0,3227,3257.4304
1.9156204,,,0,0,0,0,1465,2706.6245
2.9458499,,,0,0,0,0,9164,2141.2131
1.9913638,6.5853686,6.1739116,0,0,1,0,2802,6317.1274
1.99027,,-17.442333,0,1,0,0,4190,2406.7764
1.9853808,,,0,0,0,0,5679,3739.5283
1.8844006,,28.359175,0,0,1,0,4212,9545.9199
1.9002991,,,0,0,1,0,10534,2195.7673
1.9977688,,,0,0,0,0,1331,15355.217
2.0285075,-11.290771,3.3606262,0,0,1,0,13956,4431.7764
1.9794683,10.184443,100,0,0,0,1,1506,4288.4243
2.009109,,-7.7048273,0,0,1,0,2609,8153.9131
1.9985807,,,0,0,0,0,5872,2346.981
1.9846586,,,0,0,0,0,25316,3086.03
1.9611621,-14.072493,,0,0,1,0,1259,20626.859
1.9960536,,,0,0,0,0,1429,5942.2134
2.9696507,-5.4373531,,0,0,0,1,10724,4285.4043
2.0727289,-11.557719,-2.7560115,0,0,0,0,12345,4061.4514
2.1573701,,,0,0,0,1,11987,12190.964
1.9427155,17.171717,-18.917646,1,0,0,0,5559,9788.0186
1.8972148,34.060555,-4.0956945,1,0,0,0,19829,8817.6152
1.9918489,-6.3970566,9.281436,1,0,0,0,6745,15736.768
1.9293004,,-14.752682,0,0,0,0,8897,9282.0137
2.5036721,-39.292591,,0,0,0,0,76392,7775.0908
3.5719457,6.4319191,-14.682141,0,0,0,0,13960,9171.9238
1.9998727,0.79817772,19.280922,1,0,0,0,32210,6237.2925
1.915545,20.997467,,1,0,0,0,6333,8432.2627
1.9407512,,,0,0,0,0,14387,6135.8701
3.2282016,,,0,0,0,0,7405,8134.4146
1.9814434,-9.6774216,30.252975,1,0,0,0,13728,5854.8535
2.2772024,0.77594519,,1,0,0,0,17921,10033.164
4.2322612,,,0,0,0,0,14309,9986.5332
2.2256954,2.171102,-26.765633,1,0,0,0,8562,5969.6079
2.6744859,25.225946,4.4543743,1,0,0,0,301398,11771.616
2.9898598,-2.6695995,-53.253319,0,0,0,0,13020,6704.2422
2.6505487,11.632794,-3.9656014,1,0,0,0,4165,6677.9565
1.9168437,,,0,0,0,0,19506,10739.273
1.9889429,7.4561386,13.427123,0,0,0,0,35544,9751.0088
1.9990542,,,0,0,0,1,33368,7127.8672
3.5307276,,,0,1,0,0,14848,8757.7188
3.3057971,-18.472292,,0,0,0,0,19882,2824.7905
1.9656205,-14.7068,-3.0026107,0,0,0,1,17765,3559.1685
1.1999784,86.124077,,0,1,0,0,208447,6666.2495
2.3451376,4.0803046,2.1584034,0,0,0,0,51903,3836.1602
2.7393417,,,0,0,0,0,14159,3585.2478
2.918488,,,0,0,0,0,7467,5703.6104
1.3222746,71.592262,2.8132706,0,1,0,0,16735,4398.4341
2.158711,,,0,0,0,0,5165,3429.4822
2.0570776,,,0,0,0,0,7452,3390.853
1.9826307,,,0,0,0,0,25882,5002.1309
1.9768891,-10.812246,,0,0,0,0,12142,3058.459
1.9290862,-19.173006,,0,0,0,1,10131,3675.0234
2.4066398,,,0,0,0,0,20670,3589.3667
2.9124935,-3.9428563,-15.522388,0,0,0,0,6187,3555.4961
1.9964714,4.204145,,0,0,0,0,46671,3317.6514
1.9549235,15.184816,,0,0,0,0,9845,2993.6931
1.8656229,34.196953,,0,0,0,0,18313,2775.5286
2.0303524,,,0,0,0,0,17504,3878.2925
1.8435298,32.063881,-11.530903,0,1,0,0,8295,2728.929
2.2208643,,0.24080575,0,0,0,1,7143,3536.5811
1.6115767,,,0,0,0,0,11217,2858.5576
2.6157558,-0.26550591,,0,0,0,0,19946,4999.7827
3.2236638,,,0,0,0,0,5493,3261.7734
1.658178,46.301388,19.186453,0,1,0,0,52584,8562.2822
2.9774663,,,0,0,0,0,23079,3085.3538
2.1489332,,,0,0,0,0,47991,5552.2183
1.9740214,,,0,0,0,0,11196,2936.8542
1.9820747,11.791247,3.0558228,0,0,0,0,17180,2551.6321
1.9771488,,,0,0,0,0,21790,2878.2861
2.0624032,7.5560808,19.236473,0,1,0,0,4503,9297.7617
1.9422079,17.24987,19.528399,0,0,0,0,12271,3323.5005
1.8265442,30.816225,,0,0,0,0,36250,2923.6472
1.9133455,-60.82748,,0,0,0,0,15805,3291.9983
1.9916054,6.4921947,-18.034803,0,0,0,0,25860,2957.5627
2.0112364,7.0988865,,0,0,0,0,23606,6855.5283
2.0656464,,,0,0,0,0,18144,2387.6331
1.9992747,,,0,0,0,0,5890,5256.0791
2.7718039,,,0,0,0,0,7076,3541.2856
2.7810471,,,0,0,0,0,7686,3513.292
1.9282839,19.285143,,0,0,0,1,6112,3904.8259
1.9423695,-17.225042,-7.9156132,0,1,0,0,11741,8265.0518
2.0191491,,,0,0,0,0,22366,2631.3042
2.882304,,,0,0,0,0,4700,4123.3853
2.0080371,,-46.148956,0,0,0,0,25175,3580.7695
1.7125744,,,0,0,0,0,18378,3085.5603
1.971975,,,0,0,1,0,26236,2463.6162
1.4720094,,-44.721622,0,0,0,0,924143,9874.2402
1.9589196,,,1,0,0,0,19369,3372.9199
1.9643884,24.213182,,0,0,0,0,26520,3814.1289
2.1855891,,,0,1,0,0,10452,3051.4683
3.5060754,16.153133,21.614159,0,1,0,0,46565,15909.794
1.000387,,,0,0,0,0,14249,3421.8684
1.9888602,-7.4840188,23.65304,0,1,0,0,4129,3249.9617
2.3958552,,,1,0,0,0,25304,2626.7671
1.5668131,52.581013,-13.517273,0,1,0,0,25376,3793.8704
2.0064325,41.080212,14.307917,0,0,0,1,15547,3342.53
1.9091681,,,0,0,0,0,5306,4049.4446
1.5619409,,-55.051594,0,0,0,0,7293,3084.4644
1.786414,34.577644,16.579796,0,1,0,0,26731,3902.6152
1.9882642,,,0,0,0,1,12266,3366.5696
2.3793783,,,0,0,0,0,20465,3723.8738
1.9793485,-10.214436,,0,1,0,0,8388,3016.7932
1.9977885,,,0,0,0,0,4956,3083.1914
3.1494033,,,0,0,0,0,10828,2892.0593
1.9915371,,,0,0,0,0,11381,2681.5469
1.9407521,17.472353,,0,0,0,0,5024,2896.2625
2.9941692,-5.8055906,-8.6884737,0,0,0,0,72202,4657.8247
2.4239025,-2.7378707,-12.935361,0,0,0,0,24537,3187.0259
1.9476682,16.391754,23.179031,0,0,0,0,10505,2900.9915
1.9843128,,,0,0,0,0,14225,3680.3838
1.878141,25.472092,19.126013,0,0,0,0,7752,3023.0339
1.9995605,,,0,0,0,0,60750,4570.5522
1.9881747,-7.7121944,-18.703762,0,0,0,0,17980,3206.446
1.9894341,,-1.8407196,0,0,0,1,32546,6490.4966
1.7465347,38.095238,52.206673,0,0,0,0,3218,3889.5103
2.049994,,,0,0,0,1,24651,2648.6956
2.6248121,,,0,0,0,1,12544,2691.2744
2.082103,20.272169,,0,1,0,0,25870,4504.73
1,,,0,0,0,0,10620,3105.0581
1,,,0,1,0,0,18459,2909.7642
1.3624049,,,0,0,0,0,11607,3507.085
3.4578919,,,0,1,0,0,67359,4954.4897
1.1066469,,,0,1,0,0,6881,5320.8848
2.2513883,,,0,0,0,0,7468,9305.4521
2.8066864,19.300056,-8.8822126,0,0,0,0,43527,4244.7905
2.0965569,,,0,0,0,0,12002,3743.6599
1.981339,9.7048397,6.7441344,0,0,0,1,7020,3460.2285
2.105953,11.254692,35.583313,0,0,0,1,31032,2520.1541
2.0753691,,,0,0,0,0,32588,5608.8389
2.260597,6.0721965,-94.340668,0,1,0,0,53070,11106.757
3.978297,1.4024407,12.154129,0,0,0,1,7445,3541.5796
2.3832841,16.785648,8.7754641,0,0,0,0,31922,3544.6021
1.987543,,,0,0,0,0,14584,3748.7834
1.9545356,,,0,0,0,0,13015,2439.4197
1.809827,32.415722,33.340218,0,0,0,1,41498,3916.0569
1.9999695,,,0,0,0,1,5848,2967.7297
1,,,0,0,0,0,18695,3389.4541
1.9362227,,-93.469872,0,0,0,1,25650,2468.7019
2.0646923,5.9355259,,0,0,0,0,62395,5427.1172
2.3032255,,,0,0,0,0,26799,3230.6394
2.9146194,,,0,0,0,1,13445,3659.5403
2.3070812,,,0,1,0,0,8694,3649.7314
2.090327,-9.9978333,,0,1,0,0,8483,5509.0884
2.7602282,,,0,0,0,0,14386,4786.0205
2.3930585,,,0,0,0,0,18170,8234.4561
2.5469246,,,0,0,0,0,14292,3521.7991
2.6452332,,,0,0,0,0,31107,3585.3396
1.9999678,,,0,0,0,1,25318,3028.6716
4.3287759,-10.499233,,0,0,0,0,27664,3342.9521
1.9336597,-28.57761,-2.5813847,0,0,0,0,30476,3529.5327
2.8530719,,,0,0,0,0,14374,3538.8865
4.682301,-2.7371466,-2.7361007,1,0,0,0,13677,3487.7246
2.0044518,,,0,0,0,0,30858,5042.4663
2.149982,28.599483,,0,1,0,0,32160,3353.5061
1.9701412,12.310839,-11.304659,0,1,0,0,10958,3883.4893
1.9824457,,,0,0,1,0,11844,3873.2771
1.9663665,,,0,0,0,0,25950,4481.4863
2.3915677,,,0,0,0,0,32190,3393.085
4.0590897,,,0,0,0,0,24030,4179.5942
2.0157149,,,0,0,0,0,67055,22940.869
2.2859142,,,0,0,0,0,16418,5300.3389
2.2963996,,,0,0,0,0,30473,3770.1863
1.9806765,,,0,0,0,0,17148,3945.4902
2.9649618,,,0,0,0,0,19783,6180.6509
1.9381689,,,0,0,0,0,14684,4438.8281
2.2898304,,-48.364639,0,0,0,0,40027,4612.7925
1.9905572,9.7658749,,0,0,1,0,17850,4643.3916
3.0630829,,,0,0,0,0,33834,4924.6113
2.9008856,,,0,0,0,0,87896,9317.2598
2.0104587,,,0,0,0,0,8300,4235.5601
1.9999952,,,0,0,0,0,9515,3732.0149
1.1645832,-87.030075,-26.872396,0,0,1,0,5025,4991.5327
2.2538433,1.3470501,,0,1,0,0,9032,3964.9236
2.8355052,-33.842312,,0,0,0,0,17337,3629.5811
2.2961292,,,0,0,0,0,38451,9562.4648
2.3630707,-44.555553,,0,0,0,0,85279,4330.9785
2.0449901,,,0,0,0,0,20095,3550.1235
3.407886,,,0,0,0,0,45996,4648.9526
2.1718202,3.9361329,,0,0,0,0,18051,5403.7734
1.9856493,,,0,0,0,0,48808,4266.5859
2.6924186,,,1,0,0,0,18198,4402.541
1.6421851,,,0,0,0,0,30357,3189.5225
2.8993435,,,0,0,0,0,18796,4130.7808
2.8417075,-2.1230578,-44.43874,0,0,0,1,15343,3353.3423
2.6298528,16.975435,,0,0,0,1,105742,3803.5457
2.2036245,,,0,0,0,0,18938,3263.1365
3.2683194,6.6904812,,0,0,0,0,25474,10817.302
2.3913171,,,0,1,0,0,26004,4727.5801
2.2369444,0.73230267,,0,0,0,0,17780,3075.5286
1.9756684,,,0,0,0,0,30176,2846.4224
2.6007597,,,0,0,0,0,40806,4566.9316
1.9206758,,,0,0,0,1,32067,3005.5779
3.0122683,,,0,0,0,0,9079,3265.2625
2.6182013,20.5895,-14.972448,0,0,0,1,8479,7195.0547
2.9862697,,,0,0,0,0,47051,3752.5801
2.9421318,,,0,0,0,0,19966,4095.2537
2.101774,,,0,0,1,0,64703,4156.4556
2.8113892,-10.382411,,0,1,0,0,19858,3135.845
2.2360671,,,0,0,0,0,10130,6127.1416
3.1641605,-6.8918915,,0,0,0,0,16035,4106.1934
2.4669254,13.84863,-0.47134459,1,0,0,0,17971,3432.0796
3.4480381,,,0,0,0,0,7800,
2.2937832,,,0,0,0,0,7745,9370.0498
3.2325671,-13.821816,,0,0,0,0,9060,9518.5029
2.8238981,-18.14959,,0,1,0,0,4528,10215.808
3.6790466,,,0,0,0,0,5301,13732.205
2.9799311,1.2962937,-45.585217,0,0,0,0,3583,8343.5342
4.125298,2.2550611,0.40608644,0,0,0,0,39285,7798.0513
3.0038338,9.7483931,-3.5445452,0,0,0,0,14418,7236.7837
2.6290445,,-31.764492,0,0,0,0,20226,10643.71
2.7526219,,,0,0,0,0,14598,9025.8027
1.9700155,-12.337101,,0,0,0,0,3533,8923.5674
2.722151,12.74274,-2.5239587,1,0,0,0,95733,10058.075
2.5074687,14.687883,,1,0,0,0,3921,37201.5
1.966022,,,0,0,0,0,13160,7691.3267
2.2276592,,,0,0,0,0,11253,7239.2705
1.9291221,,,0,0,0,0,8851,2994.1335
2.0107245,,,0,0,0,0,18362,2655.7002
2.3347516,-44.704384,,0,0,1,0,15123,3500.6538
1.9894289,7.2894692,,0,0,1,0,15354,4792.2368
3.1745281,2.9795825,,0,0,0,0,15284,3353.6587
1,,,0,0,1,0,10809,2681.5933
1.7668095,,,0,0,0,0,5361,3777.4695
2.8496506,-0.91697872,-29.465443,1,0,0,0,137202,8675.6904
3.616447,,,0,0,0,0,20320,7687.6162
2.1265516,,,0,0,0,0,6742,3477.6929
2.1553702,8.0108404,-2.584341,1,0,0,0,34918,4094.2935
2.8557355,,,0,0,1,0,24192,4378.9878
